username,pet_breed,size,age,gender,latitude,longitude
96668,Doberman Pinscher,small,1,Female,22.204791261906443,31.362309495910033
85068,Chihuahua,small,12,Female,23.14605574238548,29.388529872000188
57358,German Shepherd,large,14,Female,25.69858761087557,30.52541148148292
47610,Bulldog,large,13,Female,30.64089357720024,28.341575410356967
14612,Shih Tzu,small,4,Male,29.914020397996822,30.936885792116165
46565,Chihuahua,large,8,Male,28.954965404434652,25.164634301022073
13357,Rottweiler,medium,15,Female,23.701372641602205,32.31669274323967
41678,Golden Retriever,small,11,Female,30.584834230713707,34.70889040765158
32212,Dachshund,large,14,Male,30.342304351273896,25.128748214666782
67498,German Shepherd,medium,13,Female,22.18347426970953,31.369193738700247
73439,French Bulldog,medium,12,Male,25.113301416236304,27.42620171483134
15772,Doberman Pinscher,large,4,Female,22.44906462068361,29.932613120774224
45357,Rottweiler,medium,10,Female,22.775460072967398,30.17671298863124
10302,Dachshund,small,7,Male,29.949648562386628,30.646079880861382
51865,Rottweiler,medium,8,Female,25.87333053585229,28.00432698987173
74047,Maltese,small,11,Male,26.18945702096301,26.76755583987191
59531,Boxer,large,2,Female,27.698391714012807,30.540255958645684
75989,Labrador Retriever,medium,14,Female,29.772511453000128,25.640910998279953
28138,Yorkshire Terrier,medium,4,Male,26.006528661078512,27.834200067919806
52962,Maltese,small,15,Male,22.29268066850705,27.38494631947024
34018,Yorkshire Terrier,medium,8,Female,28.078562080655054,33.92520543939984
62392,Great Dane,large,7,Female,28.933512692798566,31.082815836345333
23693,Poodle,large,12,Male,22.413988404340415,30.503448660772904
56176,Pomeranian,medium,15,Female,30.073402466358857,29.335233922591534
60801,Pomeranian,small,9,Male,30.63159578576159,30.15203837826279
40477,Border Collie,small,7,Female,27.885044977057348,33.70206792437331
55473,Shih Tzu,medium,5,Female,24.585796099923947,31.65358228045373
31147,Chihuahua,small,7,Female,22.253969776017023,35.19186480555571
95623,French Griffon,large,11,Female,29.064400847066267,29.849715940965645
77800,Maltese,large,5,Female,25.204865962734637,25.971383514844298
27148,Maltese,medium,9,Male,26.50539294456377,32.913480145349574
92267,Boxer,large,2,Male,30.72504081188299,34.1528804670903
20981,Doberman Pinscher,large,3,Female,30.071751375946455,35.17039288522918
24855,Rottweiler,medium,11,Male,30.434360818261062,35.65924316242878
87759,French Bulldog,medium,9,Female,30.4716245125581,27.840790981301005
28054,Poodle,medium,8,Male,22.85985047694136,33.252277413272054
84829,Border Collie,small,9,Female,23.10752330944576,28.149029290730688
66863,Pomeranian,large,9,Female,22.89095279028252,30.751293015708917
73799,Labrador Retriever,large,4,Male,22.539606323551343,27.518964662171612
82606,Great Dane,medium,9,Female,23.957438153926244,34.25370194927187
70220,Yorkshire Terrier,small,2,Female,30.015933459805897,34.76986400611227
34054,Golden Retriever,large,4,Male,24.857195687111094,35.342795298804326
79977,Rottweiler,small,9,Male,23.903964650614302,33.266417544270794
68324,Beagle,small,9,Male,29.086853210358377,30.49087016310643
56052,Maltese,small,13,Male,28.960817370010783,30.67698760857985
52409,Chihuahua,small,8,Female,25.65609226032146,31.167519150099864
77453,Bulldog,medium,5,Male,29.547180691927252,33.48267824282812
40253,Boxer,small,7,Female,25.742927229505508,25.535098157729657
70141,Great Dane,large,2,Male,22.756411905104848,28.99483947665499
18153,Siberian Husky,small,4,Male,30.937575529984912,27.080885777516606
63492,Rottweiler,small,8,Male,22.188458492948676,29.914839459772168
42783,Bulldog,small,2,Female,23.142531797863157,28.885666056863464
10820,Poodle,small,13,Male,30.37971682270691,29.035819577231944
38871,Beagle,small,12,Female,29.808861462022875,29.33127824937953
13326,Doberman Pinscher,large,11,Male,24.587797215474453,30.647419605509143
34367,Rottweiler,small,8,Male,28.06552120261809,33.8572390365215
53018,Bulldog,medium,14,Female,26.153433838609928,26.700039930792357
96054,Golden Retriever,medium,12,Male,22.645477885258543,28.471869524466193
25913,Shih Tzu,small,2,Female,29.38017707068657,29.56712515887572
53196,Boxer,medium,8,Male,27.3478620218578,29.826870411738447
78966,Dachshund,small,6,Male,29.202730485964366,34.79970699096112
97872,French Griffon,medium,14,Male,25.36463589917442,35.924396556311564
49182,Golden Retriever,small,8,Female,28.5826713568897,26.959407472044344
85690,Poodle,small,7,Male,29.982329648783853,32.10786052539824
58428,Rottweiler,small,5,Female,23.86511531855963,31.580657938793774
53723,Beagle,medium,10,Male,29.69627474562164,29.550561913890316
69633,Dachshund,small,8,Male,27.26263330891229,25.311011338299412
38125,Border Collie,medium,3,Female,27.735016570669174,31.782663255221685
70203,Dachshund,small,11,Female,27.892573507731296,29.044739599971034
51736,German Shepherd,small,9,Male,25.84817076432593,30.1344616480743
43369,Golden Retriever,medium,13,Female,23.43805543295791,31.86802300344265
17021,Poodle,medium,5,Male,26.090123151121066,26.709409144337666
53585,Siberian Husky,small,12,Female,27.8083382840607,26.631017589377276
96899,Labrador Retriever,large,5,Male,27.041576591783958,27.15285495384243
60381,Shih Tzu,large,8,Female,25.673462968567424,27.736554460839017
57185,Beagle,large,6,Male,22.92050317394584,25.134501373836823
92301,Shih Tzu,large,5,Female,24.355838551600257,28.033050055620595
66590,Siberian Husky,small,7,Male,30.89347591448096,27.87909376462909
66857,Shih Tzu,large,12,Female,29.37243499754892,34.72605540156227
47102,Doberman Pinscher,small,3,Male,27.032259080749924,34.86021473597772
99059,Pomeranian,small,6,Male,27.326047151078946,25.922941414118043
53463,Bulldog,small,4,Male,29.82129782048462,30.331409954263968
69842,Shih Tzu,small,15,Male,25.244094922340043,30.455305836206083
50881,Poodle,large,13,Male,26.60032849583667,30.652966326668754
32078,Pomeranian,large,5,Male,29.921220210615544,28.18446227961229
59543,Bulldog,large,6,Male,23.500314235908277,29.60054271901144
26702,Shih Tzu,small,15,Male,24.957106369720478,27.68671689893134
31021,Boxer,small,12,Female,29.473879618153326,26.687056902197643
88569,Beagle,large,10,Male,25.54853216196191,25.726386434724816
97887,Boxer,large,5,Male,29.148236789811627,26.6055848157773
19962,Yorkshire Terrier,medium,12,Female,27.869331391901,31.169911968390004
60435,Border Collie,small,8,Female,24.701711030709976,35.10561110120375
93090,French Bulldog,large,14,Male,27.45728697391329,29.0077081960721
59692,Poodle,large,9,Male,30.566471772612765,30.95833925685148
51013,Great Dane,large,10,Male,22.85970117576423,27.881266523760278
35326,Boxer,small,6,Male,28.816317207841504,33.97145925625922
27343,Boxer,large,15,Female,27.14334567125481,35.805830973171
11554,Bulldog,small,2,Female,24.88485562512406,29.064547557073205
10550,French Griffon,medium,4,Female,27.67855105883794,30.253458189944567
54511,Bulldog,small,13,Male,24.24219036129695,31.752840832753158
49732,Rottweiler,small,10,Female,29.243785317884704,26.3320213365928
56509,French Griffon,small,12,Female,25.834995108136738,25.91448253129323
52956,Yorkshire Terrier,medium,13,Male,27.65580727001693,34.32570405195564
44715,Bulldog,large,4,Female,24.40417851642092,26.81278816028367
64655,Siberian Husky,small,15,Male,28.202967083278757,29.587805820860478
25474,Siberian Husky,medium,9,Female,22.732219843721733,31.452639113518458
67689,Beagle,small,13,Female,27.09573227502658,30.081374818427285
47538,Pomeranian,medium,10,Male,28.29872415263261,30.547479944976295
31564,French Griffon,medium,10,Male,23.134595703416405,28.7224005530306
27581,Border Collie,large,8,Female,29.25742473493031,28.332886863501432
85318,Great Dane,large,4,Male,29.24051023966679,32.17153059790336
62778,Dachshund,medium,13,Male,30.699538600946454,35.24130603653412
56092,Siberian Husky,large,6,Female,29.9445773970059,31.190489229606634
54946,German Shepherd,small,10,Female,27.4712956748903,31.738846839260724
41687,Border Collie,small,12,Male,28.144409201817954,30.386128968956193
74892,Siberian Husky,small,8,Female,25.401640946971373,32.231802400020364
80238,French Griffon,small,13,Female,30.036590246280774,32.827308622080615
10698,Siberian Husky,small,14,Female,25.621999333996705,35.041166681048914
84008,Pomeranian,medium,10,Male,28.011827821924264,30.3684233074163
39563,Australian Shepherd,small,8,Female,29.967545804765095,25.00926353302031
95506,Doberman Pinscher,large,7,Female,30.756066067835913,29.100938251440944
72373,Australian Shepherd,small,8,Male,29.173199932625707,30.197701186563524
65566,Dachshund,large,10,Female,22.476632065311087,34.864037852038976
69428,Great Dane,large,3,Female,25.84541618718854,28.521035726941257
65219,Australian Shepherd,small,8,Male,23.401849870602167,27.625636303916806
43115,Border Collie,medium,1,Female,27.78160784061993,27.649200510737984
47564,Pomeranian,medium,14,Female,28.470337339129735,28.511597250600637
59701,Boxer,small,11,Male,22.260146143675165,27.929548852154717
20571,Dachshund,medium,15,Female,24.72608837459063,35.102235783378845
77906,Australian Shepherd,small,12,Female,24.433767563886377,35.370712300140404
15521,Dachshund,large,3,Male,22.818347311519158,26.67079084168692
79692,Golden Retriever,large,7,Female,22.960135109909118,27.835168873215693
82847,Great Dane,small,14,Female,30.204179418989,30.092474845127928
86822,Siberian Husky,small,15,Male,24.616120423631198,27.692283143859598
82261,Beagle,large,5,Male,24.12594142712339,33.034934478013355
25341,Doberman Pinscher,small,12,Female,30.831761427251024,31.706310706820567
97885,Rottweiler,medium,2,Male,27.7037050352647,27.39605531139951
32440,Yorkshire Terrier,medium,3,Female,24.4845236783172,25.859207544628276
19189,French Griffon,large,13,Male,22.33101764538494,33.95184204174702
55049,Beagle,medium,14,Female,26.88923088313633,33.23338751224694
42107,Yorkshire Terrier,large,12,Female,28.735435425280514,26.573037842253704
50973,Labrador Retriever,small,2,Male,26.832136394140836,30.684548968679664
78950,Beagle,small,3,Female,30.40034932692053,25.384718543703563
81129,Pomeranian,small,6,Male,23.23562620763507,27.474406647831877
31353,Border Collie,medium,4,Female,27.855361484854996,26.710861864307695
75861,Dachshund,small,5,Male,28.937868033041447,27.645895339058296
20534,Great Dane,small,4,Female,27.365909582922924,30.987292422228972
92042,Bulldog,small,7,Male,29.50704818609701,34.754729394507365
39422,Siberian Husky,large,6,Male,23.491089847621243,32.8917983082888
80418,Pomeranian,large,3,Female,29.65509637565257,28.03614740031795
84886,Border Collie,medium,7,Male,24.43734117845451,30.570066399479607
83568,French Griffon,small,15,Female,24.784472193295443,25.74299714319883
90631,Doberman Pinscher,small,3,Male,24.518841593115802,28.329909456194017
98969,Beagle,large,12,Male,28.94771339257884,34.014607515358556
67616,Doberman Pinscher,large,3,Male,24.38089954122428,25.152732877561906
19378,German Shepherd,small,5,Female,22.205566237565026,26.56087534060435
69789,German Shepherd,medium,7,Male,24.81310625266388,35.973820932026186
26165,Great Dane,medium,9,Female,22.97667027977644,33.709987586349
10199,Dachshund,medium,8,Female,23.206276709687803,30.90253242523652
20787,Bulldog,small,6,Female,28.338568219792684,28.514518902560617
84260,Bulldog,small,13,Male,22.20858342333008,33.70784867970403
29886,German Shepherd,medium,14,Female,22.588767914772866,29.05320338348779
29009,Dachshund,medium,8,Female,28.252225316582095,33.77459736717972
48289,Beagle,large,11,Female,30.975372212626183,33.44070358687304
27110,Chihuahua,small,13,Female,25.31869522524236,30.262231233224266
97946,Maltese,small,2,Female,25.16703609434831,33.68955314741625
91256,Dachshund,small,5,Female,30.310177791220735,35.67557545559736
16426,Golden Retriever,small,10,Male,24.132773313958236,33.38930024102498
52940,Golden Retriever,large,6,Female,28.920607422209514,32.8802002174437
88154,Doberman Pinscher,small,9,Female,23.788386104363145,32.03879316018283
51274,Rottweiler,medium,4,Male,28.984387634367177,33.8492622035651
59335,Chihuahua,large,13,Female,26.972374230406047,35.749971721371324
81056,Shih Tzu,small,11,Male,26.2638647507058,29.65124853543277
96921,Australian Shepherd,large,9,Male,26.405018226646245,34.63006116954931
74443,Siberian Husky,large,12,Female,27.27128473698283,31.511262851010848
56972,Border Collie,small,6,Female,22.140179338624645,29.481126697040104
67722,Poodle,large,2,Male,26.56437011251371,32.124040994223634
68601,German Shepherd,medium,2,Female,23.07816937801022,30.974780863103557
52235,Beagle,small,7,Male,28.530304899825303,30.706175841442278
29413,Dachshund,small,3,Male,30.790721902564655,27.822418352011695
78430,Rottweiler,large,11,Male,25.15734336396898,30.381861591496385
65370,Rottweiler,medium,13,Male,29.371494596463094,28.198144107601635
88307,Great Dane,small,15,Female,26.42549192063924,32.662181879184956
99027,German Shepherd,large,15,Male,30.858922127630283,28.98766730692748
56457,Bulldog,small,10,Male,22.89182392218171,28.78564813650154
47028,Bulldog,large,6,Female,23.70059262937397,25.608541101432525
70989,Boxer,large,3,Female,30.910541801275087,35.1019438091389
82049,Golden Retriever,large,7,Female,27.793000233516405,32.21438670056368
84633,French Bulldog,medium,13,Male,28.45231099943394,33.62379963433599
46216,Bulldog,medium,3,Male,28.818896181579674,28.571317581588023
21191,Maltese,large,2,Male,26.52532606234181,31.321106372251528
48025,French Griffon,medium,9,Female,23.734651264271026,25.771068376566845
77230,French Griffon,small,5,Male,23.419522639829136,29.2073041962503
62740,Great Dane,medium,3,Female,28.888186265802062,29.4546196637108
48743,Poodle,small,5,Male,23.103079484687193,35.67883048455103
56354,Beagle,medium,15,Female,22.205993439640334,27.994219350932706
47446,Bulldog,large,15,Male,30.384390604351626,34.60097315620246
68442,Beagle,large,13,Male,30.374913073804407,32.999132099109445
91711,Maltese,small,3,Female,26.09462562244407,33.54846072233192
40271,French Bulldog,small,12,Male,25.293781119851403,34.53424669952588
29072,French Griffon,large,7,Female,22.19027170284479,35.79403716708694
84701,Great Dane,small,11,Female,28.25428709752348,27.514836293580473
62385,Dachshund,small,9,Female,27.275157920230903,32.76407284208559
56795,Poodle,small,10,Female,26.139260095861744,31.12299266315275
62045,Border Collie,small,5,Female,30.61620981812766,33.202296055016774
83592,Chihuahua,small,15,Female,24.09428339011396,28.919352247049467
96005,German Shepherd,medium,1,Male,27.463314173470728,30.246447434303185
30069,Great Dane,medium,10,Male,24.944275338704312,27.26869676228566
96151,Rottweiler,small,7,Female,23.591892588812808,30.250052399749908
28330,Poodle,medium,13,Male,29.31027273224641,25.344843992527274
80005,Border Collie,small,10,Female,26.17576981366676,31.743786897102343
99247,Yorkshire Terrier,small,10,Male,25.034524990738166,29.784526101786348
97351,Australian Shepherd,small,8,Female,22.17476074300609,27.91461432056682
65517,Australian Shepherd,small,11,Male,28.038563480668767,29.368297919810477
51205,Australian Shepherd,small,9,Female,23.126669135595392,30.541388150089404
70395,French Griffon,medium,11,Male,22.48706549256625,30.442350313515526
40604,Beagle,small,9,Male,28.52560623807841,32.72585466602448
55898,Great Dane,small,11,Male,24.556954632384485,28.801647281090666
17536,German Shepherd,large,11,Female,25.247619467205794,25.328254558959525
44045,Maltese,small,15,Female,27.65180447980871,34.6858027279231
78413,Beagle,large,15,Female,23.953671990426663,28.189799109860203
30032,Golden Retriever,medium,13,Male,26.192535895246102,28.667061854200842
38242,Australian Shepherd,medium,12,Male,27.97495515867342,31.70371900766753
24212,Maltese,small,11,Female,28.26334350006026,34.93219378281935
61878,Maltese,small,9,Male,29.455286517431052,27.514016802297306
51790,Boxer,small,12,Male,24.895782690736286,27.55951421938962
66930,Pomeranian,small,4,Male,22.157459778954966,25.482248328892425
13859,Poodle,small,6,Female,24.81989398293028,31.919369039701962
78019,Great Dane,large,9,Male,25.638214718425466,30.608788812772133
45213,Dachshund,small,1,Female,24.145563404176684,33.98692195158323
92920,Bulldog,medium,14,Female,29.654170555376623,34.62667990542711
13962,Border Collie,small,13,Male,22.6804556252256,32.322950495567454
92505,Great Dane,small,10,Male,27.345214473906545,34.934038959808824
12057,French Griffon,medium,13,Male,22.182147826042762,29.245809539753417
39768,Siberian Husky,small,10,Female,28.88400393745446,28.71854516545423
90952,Labrador Retriever,large,15,Female,28.637606878771262,26.489820579973333
82935,Yorkshire Terrier,large,12,Male,22.481025353258715,26.87929861007607
91754,French Bulldog,small,11,Male,24.638861190399375,35.2754453467342
89340,Poodle,small,8,Male,24.156909605765907,30.72237341246645
30785,Beagle,medium,4,Male,30.653581350229942,29.53647677042936
85500,Pomeranian,medium,11,Female,25.871387766239522,31.08882823951143
63609,Bulldog,medium,15,Male,25.939940199575364,29.57814915742597
42680,Border Collie,large,13,Male,29.54186903618985,31.71134520401968
50108,Pomeranian,large,7,Female,29.617499595551195,25.436580654176943
74252,Maltese,small,10,Male,23.59723942504433,32.05636694429095
20029,Yorkshire Terrier,small,8,Male,22.642627539991977,32.98554973084161
76630,Doberman Pinscher,small,1,Female,23.181620919994383,34.822678443543104
27033,Shih Tzu,small,7,Male,28.793443744091,34.29903915794683
15047,Labrador Retriever,medium,10,Female,24.761608614877087,29.957344599877736
64332,Labrador Retriever,small,7,Male,28.42678612325317,34.96004105810412
78992,French Bulldog,large,6,Female,29.508380384294938,31.141300855390547
55061,Pomeranian,small,4,Female,23.939307461446106,34.70764635643553
90610,Poodle,small,2,Female,25.045682800699332,26.871115826443205
29395,Border Collie,medium,14,Male,28.20591148193883,28.847302125283967
33266,Pomeranian,large,15,Female,30.82826175070415,27.18575707328625
83613,Siberian Husky,small,8,Male,27.430965289912212,33.43927709276794
94082,Border Collie,small,7,Female,27.077051751899738,33.86503943460379
41154,Boxer,small,13,Male,30.003185237642654,28.558349931173073
17609,Beagle,large,12,Male,22.434340217967634,34.015181652731464
87992,German Shepherd,large,1,Female,23.24333519079992,29.372926431418172
75618,Dachshund,small,7,Female,24.227702589552024,25.330845742519926
33961,Chihuahua,large,6,Female,28.1710227079746,25.02312991022034
32053,Dachshund,small,1,Male,24.147456297917465,32.196901800899724
10908,Great Dane,small,8,Female,27.30191327198773,29.153396278985042
44061,Beagle,large,9,Male,24.29604582245315,31.306049101296804
34405,French Bulldog,small,7,Male,26.613280027095694,31.33182329699467
33440,Great Dane,medium,5,Female,22.797977037293304,35.13410367514402
74529,Maltese,small,15,Female,24.418448610324923,34.482846612389636
62180,Doberman Pinscher,large,2,Female,25.205030918562862,27.992446408203605
40216,Doberman Pinscher,small,2,Male,24.85289021734047,30.0972023484887
21038,Beagle,small,2,Male,23.777235345676736,29.757624867758864
97360,Poodle,large,4,Male,28.62660675128644,26.206198429512877
20061,Rottweiler,large,4,Female,27.221964792198108,32.991243971742435
60562,Doberman Pinscher,small,12,Male,30.275511047255208,33.05662744095365
87615,Great Dane,large,1,Female,30.472134232474453,33.49970662496559
18725,Siberian Husky,large,12,Female,23.868021481366487,26.23026513863495
84367,Pomeranian,small,6,Female,29.999150688986717,32.96996307029342
93689,Australian Shepherd,small,8,Male,29.789665504632495,31.764514040134696
43907,Beagle,large,15,Male,30.057410998641565,27.371590163752206
57899,Rottweiler,medium,6,Female,25.14445329423058,27.151574221910785
88003,Maltese,medium,15,Female,29.485214673845412,28.862509860044273
56414,Doberman Pinscher,small,13,Female,28.338137114139776,35.43839197130771
62111,Pomeranian,large,3,Male,25.253963302758073,33.22515235267821
14428,French Griffon,large,12,Male,29.303918108643813,34.65251535750485
35716,Bulldog,medium,11,Female,23.150865309603546,33.92702845906803
93851,French Bulldog,large,13,Female,25.71195788337986,34.71402414975921
36123,Chihuahua,small,11,Female,30.14403251166268,34.66164993165647
26921,Great Dane,small,4,Female,25.331020510461677,26.438069026206396
74030,Golden Retriever,large,1,Male,26.928311566484116,33.35119567415687
82564,Chihuahua,small,3,Female,30.75047474388907,29.218621108594505
10611,Maltese,small,10,Male,30.94072196197366,25.378453570912743
21577,Siberian Husky,small,12,Female,22.76456682559848,34.42523842785507
59908,German Shepherd,small,12,Male,24.675627101631648,30.581005894036956
27226,Bulldog,medium,6,Female,22.08682390852096,31.565121075147154
26726,German Shepherd,medium,13,Female,30.719940088376482,34.414395078706846
11842,Golden Retriever,small,14,Female,28.844020788281945,29.878731310226122
38400,Siberian Husky,small,13,Male,24.26057895760168,27.138966629127026
36108,Shih Tzu,medium,7,Female,29.542987703846475,27.84435051259243
88064,Shih Tzu,small,12,Female,27.85437454539445,29.51542354945131
13018,Boxer,small,13,Female,23.257810660212556,29.675777697752295
38165,Australian Shepherd,medium,1,Female,29.987914322415694,31.45804543435201
56949,German Shepherd,small,13,Male,26.991000135031463,35.52973825408368
19483,Boxer,medium,1,Male,28.965480189256827,27.503605699308082
70852,Australian Shepherd,large,9,Female,22.8723484288838,32.70028854607932
87479,Maltese,large,13,Male,24.804265728442644,27.903175671656502
71484,Maltese,small,4,Female,27.231092627869362,28.960888267381396
13323,Golden Retriever,medium,10,Female,28.427094013659858,35.51833084377281
73593,Australian Shepherd,large,14,Male,22.63342613375619,25.729023895569892
99281,Labrador Retriever,small,6,Male,22.117486542445757,30.932358306105407
55603,Yorkshire Terrier,small,1,Female,30.921409575463187,28.67275471318668
27066,French Bulldog,small,5,Female,23.814503322504333,25.211359381856788
51533,Poodle,small,13,Female,23.480662350960948,29.24688610734308
56935,Yorkshire Terrier,medium,10,Male,27.890526591518274,33.837560549891215
46377,Siberian Husky,small,11,Female,27.014406570761498,34.77080505209026
83576,Pomeranian,small,3,Female,25.000228622924,35.977588905748675
13381,Yorkshire Terrier,large,3,Female,29.49067792262904,31.043838061441182
48487,Border Collie,small,12,Female,29.047749708525252,32.607684576102386
17139,Australian Shepherd,large,15,Male,25.601002682407255,32.38785410307919
30660,Dachshund,large,4,Male,27.818417788051196,33.930281336786535
17041,Beagle,small,6,Female,23.795512572922217,35.61563158593084
40409,Maltese,small,12,Female,23.82789417044222,35.23203939831362
89667,French Griffon,medium,10,Female,26.414942786545566,35.59498984842527
88574,Siberian Husky,large,5,Male,23.041291443534565,29.694400039118776
10747,French Bulldog,small,2,Female,29.956968673370355,29.993242429279114
33479,French Bulldog,medium,4,Male,30.455175882486113,29.894885334132084
81705,Yorkshire Terrier,medium,7,Male,24.986714713463073,31.287275070350677
88396,Great Dane,small,9,Female,24.76467144341835,26.592586788638457
35419,Poodle,large,10,Male,29.313961750672895,25.58228412229163
93640,Great Dane,large,11,Female,28.847614455635693,28.951088368166594
10361,Poodle,large,15,Female,25.977639244256896,34.73392784449731
42779,Bulldog,large,12,Male,28.26302094065834,31.013866159573286
22522,Chihuahua,large,13,Female,27.372875413974043,29.63394775151735
79182,French Bulldog,small,6,Female,25.661993094625394,33.290987708635804
80427,French Bulldog,large,6,Female,23.338945007768395,31.71249991099243
18660,Boxer,large,15,Female,28.963827659970164,29.687188114646162
53460,Great Dane,small,3,Male,22.307971942657744,31.531020878576665
92254,Pomeranian,medium,9,Female,22.25929302719757,34.69897200297946
80811,Labrador Retriever,small,6,Male,24.419761407952254,30.13802242595488
62991,Shih Tzu,small,14,Male,24.21770424085345,31.594140412155543
97776,Maltese,large,11,Female,24.395117174832976,29.290795305490732
13078,Boxer,small,2,Female,23.64313622866295,27.258510231789664
93393,Beagle,small,4,Male,25.00123654394546,29.495704679358525
25016,Great Dane,small,2,Male,23.846308652030224,35.34406578674287
29624,French Griffon,small,15,Female,22.92766058731805,32.26909222989531
18275,Border Collie,small,8,Male,27.99367247503024,25.543066615147044
57007,Chihuahua,small,14,Female,26.686501723700623,25.947490687820075
49407,French Griffon,small,8,Male,26.287628002516986,30.790974941533225
68354,Australian Shepherd,large,11,Male,30.599726532707674,29.083075928199545
99796,Border Collie,small,12,Female,24.108395434614806,25.82779092771968
72811,Golden Retriever,small,7,Female,23.43566032741701,30.95780127038497
36970,Siberian Husky,small,4,Female,25.876059660231267,30.02685879363769
94702,Border Collie,large,1,Female,23.747881015088744,34.616880757506856
57416,Great Dane,small,8,Male,22.45954902459007,27.683207454233425
52895,French Griffon,small,10,Male,24.5472273394135,32.520110038699904
62737,Poodle,small,1,Male,25.843600123088578,33.03837950127482
63304,French Bulldog,small,5,Male,27.491467484271055,26.04391286944936
63014,Boxer,small,7,Female,27.61717091109392,26.010491063551754
45149,Rottweiler,medium,4,Male,22.060946775144473,34.8790873967163
59783,Poodle,small,11,Female,25.906338049898196,29.181219456091323
11581,French Griffon,small,14,Male,25.053310887681686,35.22638378576621
55218,Shih Tzu,small,1,Male,23.356443596658387,25.784382277495975
44991,French Griffon,small,9,Male,26.98820456397886,32.32651912884948
49328,Yorkshire Terrier,large,7,Female,28.67849594138886,34.603734776578655
79247,Labrador Retriever,small,6,Female,23.105087898382923,35.44914528147528
67633,French Bulldog,medium,7,Female,25.64720407393002,27.25431162954541
45203,Yorkshire Terrier,large,3,Male,24.746399969300853,28.650551541389515
65215,Labrador Retriever,medium,12,Male,25.427777206694174,27.272756881996045
71580,Golden Retriever,medium,5,Female,30.164916122847963,30.9466778011882
96392,Bulldog,medium,14,Female,22.266398751062837,29.81276950226487
79361,French Griffon,large,12,Male,25.720656550752746,35.536618080009845
70021,Beagle,small,10,Male,26.088013729193463,27.832484859640324
95005,Rottweiler,small,14,Female,28.443514636578936,25.30777321272307
43898,Siberian Husky,medium,3,Male,30.218060044666853,27.405186068403598
95583,Bulldog,large,6,Female,24.08112180607617,35.45051179160552
43069,Doberman Pinscher,large,13,Male,23.15999835600532,27.814774954173238
50794,French Bulldog,medium,11,Male,25.782985715332515,29.615557315823096
57424,Poodle,small,4,Male,27.774255507496996,30.809482059408126
82702,Chihuahua,medium,14,Male,22.9500635323391,25.011287983073895
18234,Border Collie,large,7,Male,22.91818626222961,29.906961801738404
48171,German Shepherd,medium,15,Male,28.040256082765808,32.28412095849272
13081,Golden Retriever,large,5,Female,29.036187591564932,35.77876414739842
24964,Doberman Pinscher,large,12,Female,23.065506385413382,34.99116930426527
22300,French Bulldog,small,3,Male,28.74875196423175,25.420096026236564
94859,Dachshund,large,6,Male,26.880929598616742,29.190610421776817
58715,Labrador Retriever,large,7,Male,25.55366266803688,32.768489840326374
99238,Dachshund,small,9,Female,24.232297374055342,30.14931559610329
59216,Australian Shepherd,small,14,Female,30.470625892264117,31.317421282406528
32710,French Bulldog,medium,11,Female,30.322295825701836,29.784909008831892
38217,Australian Shepherd,small,4,Male,25.466504478984408,27.18859529992488
47535,Siberian Husky,large,11,Female,25.45068164842325,33.915098861203816
78084,French Bulldog,large,1,Female,22.222414897751808,29.490689044041762
77942,Doberman Pinscher,small,11,Female,26.14041973001047,25.62352222223102
90364,Yorkshire Terrier,large,8,Female,28.02348189513247,31.195997353706794
43931,Australian Shepherd,small,13,Male,26.426905713304112,33.68196201663248
45262,Great Dane,large,14,Male,24.970735832976594,27.833638006926527
44965,Australian Shepherd,large,9,Male,22.453027387377738,34.46398510272744
81344,Golden Retriever,small,9,Male,27.45138368579139,28.426380612508105
34750,Doberman Pinscher,small,7,Female,29.26108939905622,31.90829709009045
50453,Siberian Husky,small,1,Female,23.17253230083671,28.90967570758149
73665,German Shepherd,small,14,Female,30.97985565820416,25.711172098337393
11893,Shih Tzu,large,14,Female,29.98058962091583,28.774351511642045
59689,French Bulldog,medium,5,Male,28.088231968229678,28.041795995210105
53770,Great Dane,medium,13,Male,24.36828765061774,31.41958649316916
65708,Poodle,medium,4,Male,23.268282248197178,25.364679005380005
27032,Labrador Retriever,small,7,Female,24.51383555233791,32.19709874168068
67213,German Shepherd,small,9,Male,30.577625453359225,26.54776270810148
96320,Australian Shepherd,large,2,Male,24.397182711464062,26.1441921362604
53742,Beagle,small,12,Female,23.315798861653043,35.50610238027514
49052,German Shepherd,medium,4,Male,22.99151249513646,35.379964470027915
47559,Border Collie,small,2,Female,30.18230989170658,32.041290163923556
87146,Siberian Husky,small,13,Male,22.316628516176188,34.22908298005257
68847,Shih Tzu,medium,12,Male,22.050127846552876,31.847334984954994
30417,Shih Tzu,small,15,Female,30.627251577757214,32.25228233006628
52540,French Griffon,small,11,Female,27.111416559275714,35.81925506697466
64141,Poodle,medium,4,Female,22.60378924600447,28.625613490511004
14745,Siberian Husky,medium,11,Female,28.48765349761399,29.714759066960827
95923,Doberman Pinscher,large,12,Female,25.133606526067,31.693202591432872
76900,German Shepherd,small,6,Male,26.726489941657352,33.986073313644525
84614,Pomeranian,small,7,Female,28.67492910173786,29.44322908562582
87216,Dachshund,large,7,Male,23.784691715563014,34.16114585657145
80221,Dachshund,large,13,Female,23.05926103824701,33.87364581897087
